,ID,emb_2d_0,emb_2d_1,topic_id,topic_simil_score,keywords,kwrds_score,is_anomaly
5743,10.1016/j.geomphys.2022.104451,11.717262,1.9438628,32,0.7490574,"ricci soliton,ricci curvature","0.6281309,0.6142149",False
5744,10.1016/j.tate.2021.103629,1.3485533,7.767129,8,0.5742152,"teacher education,teacher preparation","0.5326394,0.46019602",False
5745,10.1016/j.actaastro.2021.12.033,10.36363,4.4009037,38,0.55649763,"orbit,aerial vehicle","0.36308095,0.31836903",False
5746,10.1016/j.geomphys.2022.104452,11.344937,1.7435219,32,0.60402924,"kahler,einstein metric","0.4552365,0.40616164",False
5747,10.1016/j.cogdev.2021.101149,2.4239442,8.156008,-1,0.728249,"cognitive development,cognitive ability","0.57105154,0.51073885",True
5748,10.1016/j.jlamp.2022.100749,7.3487983,3.5008852,-1,0.53438675,"refinement,semi structured","0.40924543,0.37767172",True
5749,10.1109/LRA.2022.3140449,7.5929103,6.081183,77,0.524353,"planning,path planning","0.37454605,0.35098028",False
5750,10.1016/j.jecp.2021.105321,2.7081866,7.9744844,2,0.8052751,"self regulation,self regulated","0.46573782,0.4522492",False
5751,10.1016/j.combustflame.2021.111947,10.230366,9.045961,-1,0.4979326,"combustion,viscous dissipation","0.40067866,0.3685684",True
5752,10.1109/TII.2021.3104012,8.192458,7.6055083,-1,0.38048044,"wavelet,seismic","0.37407112,0.33320612",True
5753,10.1109/LRA.2021.3140055,7.4278874,6.114957,-1,0.35407615,"actuator,machine learn","0.35735148,0.35656205",True
5754,10.1016/j.ecresq.2021.11.009,2.7696266,7.874699,2,0.75862896,"kindergarten,preschool","0.5233457,0.49794492",False
5755,10.1016/j.geomphys.2021.104446,10.674825,-0.08519783,40,0.62455034,"noncommutative,cohomology","0.43483216,0.41330248",False
5756,10.1016/j.compedu.2022.104433,1.9625585,7.487027,-1,0.69528484,"online education,cognitive skill","0.4839255,0.4682627",True
5757,10.1016/j.matcom.2021.12.016,9.643667,5.8529496,44,0.5209721,"exponential stability,stability analysis","0.41024753,0.38497818",False
5758,10.1016/j.cnsns.2021.106176,5.2392907,8.357617,19,0.6090701,"during the pandemic,epidemic model","0.50732994,0.48844105",False
5759,10.1016/j.jalgebra.2021.11.041,9.540592,-0.90721375,41,0.5351788,"cluster,fusion category","0.39563882,0.3735006",False
5760,10.1016/j.spa.2021.12.007,9.489793,4.0818853,25,0.69920015,"stochastic differential,backward stochastic","0.4883929,0.4510221",False
5761,10.1016/j.disc.2021.112788,6.240779,2.0205693,27,0.6715283,"connected graph,bipartite graph","0.56082153,0.5127841",False
5762,10.1016/j.paerosci.2021.100795,10.641665,7.5648355,82,0.6794025,"numerical scheme,spatial discretization","0.42164922,0.41014397",False
5763,10.1016/j.na.2021.112764,11.2484255,2.6061056,32,0.53279805,"sobolev space,dirichlet boundary","0.46694976,0.4098912",False
5764,10.1016/j.future.2021.11.024,7.0375743,4.8319,49,0.6119373,"sensor network,iot","0.4263909,0.31529987",False
5765,10.1016/j.appet.2022.105910,3.1510565,7.9153056,-1,0.45020136,"inhibitory control,adolescent","0.35527498,0.3532589",True
5766,10.1016/j.bspc.2022.103494,7.048915,6.6797085,-1,0.4610892,"convolutional neural,deep neural","0.4229139,0.3516065",True
5767,10.1016/j.jalgebra.2021.11.047,10.109105,0.28078467,-1,0.5206274,"irreducible representation,representation","0.43700892,0.3799341",True
5768,10.1016/j.matcom.2021.12.022,10.802672,9.804434,75,0.78087986,"nanofluid flow,convection diffusion","0.54728687,0.5466423",False
5769,10.1016/j.disc.2021.112790,5.756224,1.4926388,23,0.7498212,"edge coloring,planar graph","0.52378345,0.46980995",False
5770,10.1016/j.aam.2021.102312,8.501597,1.5363466,29,0.7128428,"modular form,eisenstein series","0.4531671,0.41215563",False
5771,10.1016/j.cartre.2022.100146,8.831509,10.355711,85,0.47859076,"structural electronic,molecule","0.39781052,0.32842034",False
5772,10.1016/j.combustflame.2021.111932,8.532107,9.455511,63,0.5924715,"lewis number,combustion","0.5044158,0.38976943",False
5773,10.1007/s00022-021-00622-2,9.10325,2.2006445,-1,0.38382638,"geometry,rectangular","0.4846099,0.45052707",True
5774,10.1016/j.rser.2021.112031,6.8489127,4.9374423,-1,0.49335915,"iot,waste","0.36579025,0.3642666",True
5775,10.1016/j.optcom.2021.127707,8.107069,4.6848636,-1,0.39955032,"nonlinear optic,image encryption","0.37792605,0.37358403",True
5776,10.1007/s00022-021-00621-3,9.1597395,2.1814225,-1,0.37281904,"triangle,triangle free","0.42402232,0.42002594",True
5777,10.1016/j.ijhcs.2021.102760,1.41743,7.491018,-1,0.33502614,"interactive,graphical representation","0.4476143,0.3775069",True
5778,10.1016/j.jecp.2021.105348,2.6547284,7.965133,2,0.6302304,"cognitive development,cognitive skill","0.51019704,0.47060084",False
5779,10.1016/j.matcom.2021.12.011,8.081543,5.593652,-1,0.37296498,"curve,shape parameter","0.5160479,0.45206052",True
5780,10.1007/s10472-021-09779-7,8.72741,-0.22805172,14,0.6858882,"topological,set theoretic","0.3854311,0.38352093",False
5781,10.1177/15381927211069543,2.5772014,7.1218514,4,0.38520622,"stem identity,stem education","0.47685343,0.46790814",False
5782,10.1016/j.na.2021.112758,10.250147,2.6019044,36,0.6481523,"lebesgue space,density functional","0.47039723,0.3923949",False
5783,10.1007/s10455-021-09817-x,11.508026,2.2897213,32,0.6223854,"ricci curvature,ricci flow","0.5295129,0.42027253",False
5784,10.1016/j.cpc.2021.108267,8.546947,4.428375,-1,0.41142172,"extensive numerical,scatter amplitude","0.37966007,0.34140092",True
5785,10.1016/j.matcom.2021.12.017,9.005413,6.10279,44,0.55367506,"disturbance observer,chaotic system","0.3533727,0.3482797",False
5786,10.1007/s10596-021-10122-6,8.537471,7.9073167,-1,0.40156597,"seismic,adaptive mesh","0.40914202,0.34888053",True
5787,10.1007/s00453-021-00921-9,6.308201,2.152235,-1,0.5903325,"bipartite graph,graphs","0.50943804,0.45913342",True
5788,10.1016/j.ins.2021.12.043,7.0707984,5.210009,-1,0.46234602,"sensor network,state estimation","0.42571336,0.3747087",True
5789,10.1111/mafi.12342,5.2352524,6.082213,33,0.6223959,"financial market,time varying","0.33759946,0.3367321",False
5790,10.1016/j.matcom.2021.12.012,10.9010515,6.04472,73,0.7330649,"fractional differential,fractional laplacian","0.50390184,0.49901152",False
5791,10.1016/j.matcom.2021.11.027,10.499868,6.537674,-1,0.55649376,"homotopy analysis,reaction diffusion","0.47346854,0.43110448",True
5792,10.1016/j.jalgebra.2021.10.025,10.67989,0.6731619,31,0.6100042,"hilbert scheme,existence and multiplicity","0.4419365,0.41456175",False
5793,10.1109/TSTE.2021.3138777,5.778011,5.7711353,-1,0.4808799,"renewable energy,renewable","0.49789155,0.42687285",True
5794,10.1016/j.jalgebra.2021.12.030,9.946643,-0.20922093,40,0.6999086,"affine algebra,algebraic structure","0.44533536,0.43256015",False
5795,10.1002/rnc.5979,10.7448845,4.667222,71,0.5472302,"perturbation theory,lyapunov krasovskii","0.4171543,0.3860385",False
5796,10.1016/j.jalgebra.2021.12.026,9.320052,0.39425406,43,0.7173839,"galois group,galois extension","0.5872966,0.5456444",False
5797,10.1016/j.disc.2021.112774,6.7401686,2.0951483,28,0.7631873,"spectral gap,hamilton connected","0.4379604,0.42554277",False
5798,10.1016/j.physa.2021.126714,6.321642,4.001583,12,0.7498841,"complex network,connectivity index","0.60768867,0.49924234",False
5799,10.1007/s10883-021-09586-7,10.650281,1.9013795,34,0.5522193,"topological entropy,relative entropy","0.60508454,0.40927726",False
5800,10.1016/j.matcom.2021.11.022,6.2506976,9.235065,21,0.76547414,"bifurcation,hopf bifurcation","0.5530294,0.5358815",False
5801,10.1016/j.jalgebra.2021.12.018,9.222171,0.4875847,43,0.7289219,"irreducible character,dihedral group","0.42171595,0.41873193",False
5802,10.1111/sapm.12470,7.488474,6.1264133,77,0.5110927,"sampling,parameter estimation","0.42216536,0.41432124",False
5803,10.1016/j.jalgebra.2021.11.050,11.964872,-0.0007646343,5,0.51642716,"kirchhoff type,single crystal","0.43914104,0.39735076",False
5804,10.1016/j.aam.2021.102311,6.4310656,2.3610659,-1,0.4358433,"tree,span tree","0.4174346,0.39526686",True
5805,10.1016/j.paid.2021.111481,2.3834574,7.730846,4,0.59288895,"intelligence,academic achievement","0.4236775,0.3986468",False
5806,10.1016/j.jmp.2021.102634,2.2661917,8.329276,-1,0.3520376,"classification,classify","0.4117371,0.40646958",True
5807,10.1007/s11579-021-00311-3,5.383743,6.1871305,33,0.52911603,"bifurcation,financial market","0.49438164,0.48723954",False
5808,10.1016/j.jalgebra.2021.12.023,10.281759,-0.130453,40,0.7445476,"lie algebra,affine algebra","0.45645228,0.41547656",False
5809,10.1002/nag.3324,8.884578,8.579901,89,0.57120633,"stability analysis,yield strength","0.4166482,0.34080225",False
5810,10.1109/LRA.2021.3138547,7.2604294,5.847296,-1,0.44333583,"pedestrian,tracking","0.44033146,0.35584342",True
5811,10.1016/j.apm.2021.12.011,9.959239,7.4622235,79,0.58581024,"spatial discretization,meshless method","0.46906462,0.46568024",False
5812,10.1016/j.cpc.2021.108276,12.111491,3.1665013,-1,0.3870656,"bessel function,hypergeometric function","0.40355906,0.36790192",True
5813,10.1016/j.disc.2021.112780,7.949988,1.9504713,-1,0.60667205,"string theory,binary","0.40622824,0.3531209",True
5814,10.1016/j.jalgebra.2021.12.025,10.544041,-0.08293273,40,0.6104481,"hopf algebra,rinehart algebra","0.44034827,0.4309645",False
5815,10.1007/s00446-021-00414-6,7.229477,3.7945256,-1,0.36196107,"consistency,collaboration","0.37245396,0.35058773",True
5816,10.1007/s10237-021-01550-5,10.089676,8.561603,-1,0.48781735,"acoustic wave,membrane","0.3610389,0.35446325",True
5817,10.1016/j.jmp.2021.102638,5.670351,6.9536023,51,0.57070017,"goodness of fit,statistical mechanic","0.46056142,0.35313764",False
5818,10.1016/j.disc.2021.112784,6.301839,1.6447766,27,0.7808844,"domination number,dominating set","0.48378763,0.4665902",False
5819,10.1016/j.jalgebra.2021.12.010,10.355352,0.5607885,-1,0.5314933,"field of characteristic,automorphism group","0.45153198,0.44557217",True
5820,10.1016/j.joes.2021.07.008,12.922056,4.933954,53,0.7355145,"wave solution,soliton solution","0.59395003,0.541509",False
5821,10.1016/j.na.2021.112760,11.49163,2.3440259,32,0.61726403,"curvature flow,mean curvature","0.59887016,0.5482582",False
5822,10.1016/j.physa.2021.126768,6.052441,4.242032,12,0.67594826,"epidemic model,social network","0.43811888,0.42172837",False
5823,10.1016/j.na.2021.112754,10.254662,4.3245187,-1,0.56189954,"variational principle,variational inequality","0.6608907,0.56276387",True
5824,10.1016/j.ijheatmasstransfer.2021.122248,10.86036,9.30594,-1,0.63266176,"viscous dissipation,viscoelastic fluid","0.45005336,0.44602063",True
5825,10.1016/j.physa.2021.126750,6.43953,4.8996406,70,0.5655687,"cluster,transportation network","0.43767202,0.43609405",False
5826,10.1002/rnc.5980,8.904247,6.424849,-1,0.50195,"disturbance observer,feedback stabilization","0.4042526,0.35766464",True
5827,10.1016/j.matcom.2021.12.014,10.591581,6.113057,-1,0.44170904,"harmonic oscillator,helmholtz equation","0.45251325,0.4179845",True
5828,10.1002/pits.22638,3.3313477,7.830488,-1,0.39635456,"systematic review,therapy","0.411843,0.3989669",True
5829,10.1016/j.jalgebra.2021.11.046,9.288825,0.43120506,43,0.70919424,"automorphisms,automorphism group","0.41029787,0.40718526",False
5830,10.1016/j.matcom.2021.12.018,10.90695,9.86124,75,0.7774353,"nanofluid flow,hybrid nanofluid","0.48753086,0.46469238",False
5831,10.1016/j.cpc.2021.108260,9.826925,8.486413,-1,0.36512625,"lattice,computer simulation","0.368079,0.32807982",True
5832,10.1016/j.physa.2021.126800,6.4611835,4.271016,12,0.5836427,"complex network,network topology","0.4306655,0.4043753",False
5833,10.1016/j.compedu.2021.104427,2.1220603,7.279556,-1,0.60678273,"online education,online learning","0.52792794,0.51456875",True
5834,10.1016/j.disc.2021.112783,6.399611,1.7501962,27,0.78562105,"extremal graph,free graph","0.53137535,0.51807904",False
5835,10.1016/j.ijimpeng.2021.104129,8.721501,8.076273,-1,0.558885,"ice,plastic deformation","0.31295598,0.30151242",True
5836,10.1016/j.na.2021.112748,6.608598,9.296396,21,0.53196174,"diffusion wave,traveling wave","0.44724458,0.42925006",False
5837,10.1016/j.patcog.2021.108502,7.4748282,6.1939163,77,0.42446917,"tracking,attention","0.4131968,0.3471481",False
5838,10.1016/j.jalgebra.2021.12.020,9.310588,1.1739635,29,0.5891429,"banach algebra,unital algebra","0.5604925,0.4249326",False
5839,10.1111/sapm.12478,8.690654,4.8384166,-1,0.44952577,"cluster,clustering","0.4522591,0.38644072",True
5840,10.1002/rnc.5968,7.695078,6.5740547,-1,0.4439904,"parameter estimation,time varying","0.43378633,0.36537498",True
5841,10.1016/j.jalgebra.2021.12.019,9.986716,0.23243567,-1,0.63585186,"lie algebra,banach algebra","0.5126031,0.47620156",True
5842,10.1016/j.disc.2021.112762,5.787064,1.5030693,23,0.81720406,"chromatic number,edge coloring","0.48736122,0.44037312",False
5843,10.1016/j.disc.2021.112782,5.9013014,1.6020095,23,0.72303545,"ramsey number,uniform hypergraphs","0.5656213,0.5450504",False
5844,10.1016/j.combustflame.2021.111943,8.63685,9.41113,63,0.5789346,"turbulent flow,turbulent","0.4256258,0.41817215",False
5845,10.1109/LRA.2021.3137503,7.68434,6.1985493,77,0.533337,"point cloud,robust optimization","0.47399884,0.32794964",False
5846,10.1016/j.chb.2021.107171,2.37282,7.7674036,4,0.66654736,"mathematics anxiety,math anxiety","0.5740685,0.55247784",False
5847,10.1016/j.jalgebra.2021.12.014,10.167742,-0.034603253,40,0.7041513,"lie algebra,envelop algebra","0.52693224,0.42403322",False
5848,10.1016/j.matcom.2021.12.008,10.71363,6.209729,-1,0.70017433,"numerical integration,numerical simulation","0.48046148,0.4122738",True
5849,10.1016/j.jalgebra.2021.12.017,10.174139,-0.38406414,-1,0.64591813,"hopf algebra,affine algebra","0.5423298,0.45754096",True
5850,10.1016/j.spl.2021.109331,6.1186476,4.1727624,12,0.5485223,"social network,complex network","0.46794558,0.37429073",False
5851,10.1016/j.cor.2021.105669,6.5297,5.469028,70,0.52223164,"optimization algorithm,water resource","0.364547,0.35813564",False
5852,10.1016/j.matcom.2021.12.013,10.389833,6.6039996,-1,0.54880583,"boundary value,initial boundary","0.50354254,0.49835727",True
5853,10.1016/j.apm.2021.12.023,6.4722924,5.3735056,-1,0.6039027,"swarm optimization,path planning","0.36839613,0.33395293",True
5854,10.1016/j.apm.2021.12.015,10.74053,9.504652,-1,0.54657817,"viscoelastic fluid,variable viscosity","0.43917784,0.40420154",True
5855,10.1016/j.matpur.2021.12.007,10.149008,0.7836488,-1,0.5471023,"lie group,nehari manifold","0.41178775,0.40083024",True
5856,10.1016/j.apm.2021.12.020,6.5744596,4.736848,-1,0.3710146,"scheduling,schedule","0.5425174,0.35530174",True
5857,10.1016/j.clsr.2021.105640,4.8713613,6.259448,-1,0.35230035,"privacy,big data","0.46005544,0.36334532",True
5858,10.1016/j.cor.2021.105649,6.5893116,4.9330006,70,0.5342184,"path planning,combinatorial","0.36989075,0.36134648",False
5859,10.1016/j.apm.2021.12.009,9.6514225,8.18509,86,0.58996844,"piezoelectric,electrical conductivity","0.46510753,0.3295739",False
5860,10.1016/j.optcom.2021.127829,13.174333,5.2921395,-1,0.2715401,"radial,plane wave","0.37523663,0.3599918",True
5861,10.1016/j.matcom.2021.11.009,10.519848,8.646676,-1,0.55314034,"fluid flow,laminar flow","0.43836915,0.42948043",True
5862,10.1016/j.apm.2021.11.035,9.145313,8.44033,-1,0.43990642,"friction coefficient,mechanical property","0.32510623,0.31000352",True
5863,10.1016/j.jalgebra.2021.11.040,10.766117,0.7359271,31,0.6891651,"vector bundle,line bundle","0.45397234,0.43756798",False
5864,10.1016/j.jphotochem.2021.113744,8.343864,10.076287,68,0.58164287,"oxidation,chemical reaction","0.38708284,0.31597772",False
5865,10.1016/j.envadv.2021.100157,5.324338,8.349049,19,0.6395235,"spread of covid,covid outbreak","0.5408417,0.51185834",False
5866,10.1016/j.ecresq.2021.11.011,2.7292101,7.9727516,2,0.7067321,"self regulation,cognitive development","0.49663574,0.4394341",False
5867,10.1016/j.ecresq.2021.12.001,2.6569588,7.8931293,2,0.7521174,"self regulation,kindergarten","0.4890838,0.43356073",False
5868,10.1016/j.ecresq.2021.11.006,2.716492,7.9703894,2,0.70400465,"preschool,academic achievement","0.35531825,0.34414062",False
5869,10.1016/j.apm.2021.12.008,6.21743,8.479925,-1,0.3103881,"thermal radiation,objective optimization","0.3892213,0.37826195",True
5870,10.1016/j.cor.2021.105664,5.47973,5.2778106,-1,0.472264,"pricing,optimality","0.4528357,0.4054585",True
5871,10.1016/j.na.2021.112752,11.548814,4.0013375,57,0.7014059,"boundary conditionsin,boundary condition","0.3988732,0.38977277",False
5872,10.1016/j.apm.2021.12.013,9.445995,8.752071,87,0.64382005,"surface tension,frictional contact","0.4179172,0.3745927",False
5873,10.1016/j.ijthermalsci.2021.107441,8.60817,9.204886,63,0.55960596,"fractional diffusion,heat transport","0.33666632,0.33099997",False
5874,10.1016/j.apm.2021.12.017,8.446688,9.169429,-1,0.5268435,"reaction diffusion,diffusion reaction","0.60409355,0.59639287",True
5875,10.1016/j.apm.2021.12.006,9.557157,8.850389,87,0.5779595,"heat conduction,thermal conductivity","0.44549626,0.43222886",False
5876,10.1016/j.apm.2021.11.032,7.0147133,8.491202,16,0.48228282,"vegetation,vegetation pattern","0.42214933,0.41683012",False
5877,10.1016/j.rser.2021.112021,10.547422,9.831905,-1,0.5141918,"hybrid nanofluid,hybrid nanofluids","0.47283846,0.4608669",True
5878,10.1016/j.ins.2021.12.039,8.449413,6.2501473,-1,0.57501554,"recurrent neural,lyapunov function","0.44881544,0.4350289",True
5879,10.1016/j.tafmec.2021.103226,8.836242,8.6939945,89,0.68633634,"failure criterion,heat and mass","0.38027406,0.36011437",False
5880,10.1016/j.disc.2021.112745,5.907105,1.9861814,-1,0.616245,"hamilton connected,edge connectivity","0.54284084,0.48296848",True
5881,10.1016/j.optlaseng.2021.106923,13.165615,5.3469086,-1,0.25604343,"beam,cantilever beam","0.39351445,0.38364604",True
5882,10.1016/j.disc.2021.112778,6.442409,1.8647445,27,0.7775218,"spectral radius,graphs","0.48032475,0.45239612",False
5883,10.1016/j.matcom.2021.12.004,6.029444,8.700642,-1,0.6315026,"optimal control,stabilization","0.4536776,0.40462926",True
5884,10.1016/j.apm.2021.12.010,9.848672,8.935645,-1,0.49916407,"phase transition,phase field","0.44954324,0.3905174",True
5885,10.1016/j.jalgebra.2021.11.032,10.155615,0.31359532,-1,0.6296586,"lie group,lie algebra","0.3947131,0.3889775",True
